

"Board Report"
"Save Time: 02/21/2014 16:25:35"
"User Name:tgdscm41"
""

"Total 1,525 Records"

"Board Name","Board Type","Board Bar Code","Board BOM Item","NE","NE Type","Subrack ID","Slot ID","Hardware Version","Software Version","Subrack Type","BIOS Version","Manufacture Date","FPGA Version","Serial Number","Alias","Remarks","Customized Column","NE ID","Board Status"
51PIU,TN51PIU (/),--,--,BEM990.88.1.US1.2,OptiX OSN 8800 T32,0,46,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6021,Normal
14LSX,TN14LSX (/),--,--,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,0,12,-,-,OptiX OSN 8800 T16 Standard Subrack,--,--,--,--,--,-,-,46-6210,Normal
12LSX,TN12LSX (/),--,--,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,0,18,-,-,OptiX OSN 8800 T16 Standard Subrack,--,--,--,--,--,-,-,46-6210,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,39,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6010,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,40,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6010,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,45,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6010,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.1,OptiX OSN 8800 T32,1,46,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6010,Normal
51PIU,TN51PIU (/),--,--,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,39,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6020,Normal
51PIU,TN51PIU (/),--,--,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,40,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6020,Normal
51PIU,TN51PIU (/),--,--,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,45,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6020,Normal
51PIU,TN51PIU (/),--,--,BEM990.88.1.US1.1,OptiX OSN 8800 T32,1,46,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6020,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,39,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6011,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,40,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6011,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,45,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6011,Normal
51PIU,TN51PIU (/),--,--,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,46,VER.A,1.11,OptiX OSN 8800 T32 Standard Subrack,/,--,/,--,--,-,-,46-6011,Normal
54THA,TN54THA (/),--,--,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,2,1,-,-,OptiX OSN 8800 T16 Standard Subrack,--,--,--,--,--,-,-,46-6210,Normal
52ND2,TN52ND2 (/),--,--,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,2,16,-,-,OptiX OSN 8800 T16 Standard Subrack,--,--,--,--,--,-,-,46-6210,Normal
54THA,TN54THA (/),--,--,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,2,18,-,-,OptiX OSN 8800 T16 Standard Subrack,--,--,--,--,--,-,-,46-6210,Normal
12LDX,TN12LDX (/),--,--,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,2,9,-,-,OptiX OSN 8800 T16 Standard Subrack,--,--,--,--,--,-,-,46-7118,Normal
52ND2,TN52ND2 (/),--,--,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,2,16,-,-,OptiX OSN 8800 T16 Standard Subrack,--,--,--,--,--,-,-,46-7118,Normal
D12S,SSN1D12S (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,19,/,1.00.00,OptiX OSN 7500 Subrack Type I,/,--,/,--,--,-,-,46-6012,Normal
D12S,SSN1D12S (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,20,/,1.00.00,OptiX OSN 7500 Subrack Type I,/,--,/,--,--,-,-,46-6012,Normal
D12S,SSN1D12S (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,21,/,1.00.00,OptiX OSN 7500 Subrack Type I,/,--,/,--,--,-,-,46-6012,Normal
PIU,SSN1PIU (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,32,/,1.0,OptiX OSN 7500 Subrack Type I,1.0,--,/,--,--,-,-,46-6012,Normal
PIU,SSN1PIU (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,33,/,1.0,OptiX OSN 7500 Subrack Type I,1.0,--,/,--,--,-,-,46-6012,Normal
EU08,SSN1EU08 (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,35,/,1.00.00,OptiX OSN 7500 Subrack Type I,/,--,/,--,--,-,-,46-6012,Normal
FANA,SSN1FANA (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,39,/,1.0,OptiX OSN 7500 Subrack Type I,1.0,--,/,--,--,-,-,46-6012,Normal
FANA,SSN1FANA (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,40,/,1.0,OptiX OSN 7500 Subrack Type I,1.0,--,/,--,--,-,-,46-6012,Normal
FANA,SSN1FANA (/),--,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,41,/,1.0,OptiX OSN 7500 Subrack Type I,1.0,--,/,--,--,-,-,46-6012,Normal
D12S,SSN1D12S (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,19,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,46-6132,Normal
D12S,SSN1D12S (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,20,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,46-6132,Normal
PIU,SSN1PIU (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,27,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,46-6132,Normal
PIU,SSN1PIU (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,28,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,46-6132,Normal
AUX,SSN1AUX (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,37,/,3.13,OptiX OSN 3500 Subrack Type I,08.09.46/09.09.70,--,(U68)400,--,--,-,-,46-6132,Normal
FAN,SSN1FAN (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,38,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,46-6132,Normal
FAN,SSN1FAN (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,39,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,46-6132,Normal
FAN,SSN1FAN (/),--,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,40,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,46-6132,Normal
N2EFT8A,SSN2EFT8A (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,12,-,-,OptiX OSN 3500 Subrack Type I,--,--,--,--,--,-,-,97-7022,Normal
D12S,SSN1D12S (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,19,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7022,Normal
D12S,SSN1D12S (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,20,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7022,Normal
EU08,SSN1EU08 (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,23,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7022,Normal
EU08,SSN1EU08 (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,25,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7022,Normal
PIU,SSN1PIU (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,27,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
PIU,SSN1PIU (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,28,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
FAN,SSN1FAN (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,38,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
FAN,SSN1FAN (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,39,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
FAN,SSN1FAN (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,40,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
PIU,SSN1PIU (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,77,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
PIU,SSN1PIU (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,78,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
FAN,SSN1FAN (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,88,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
FAN,SSN1FAN (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,89,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
FAN,SSN1FAN (/),--,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,90,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7022,Normal
Q1SL1,SSQ1SL1 (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,4,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,46-7321,Normal
Q2SLN,SSQ2SLN (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,5,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,46-7321,Normal
MR2B,SSR1MR2B (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,9,-,-,OptiX OSN 1500 Subrack Type B,--,--,--,--,--,-,-,46-7321,Normal
PIU,SSN1PIU (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,18,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-7321,Normal
PIU,SSN1PIU (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,19,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-7321,Normal
FAN,SSN1FAN (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,20,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-7321,Normal
ECXL,SSQ2CXL (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,80,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,46-7321,Normal
ECXL,SSQ2CXL (/),--,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,81,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,46-7321,Normal
Q2SLN,SSQ2SLN (/),--,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,4,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,97-9023,Normal
Q2SLN,SSQ2SLN (/),--,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,5,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,97-9023,Normal
PIU,SSN1PIU (/),--,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,18,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-9023,Normal
PIU,SSN1PIU (/),--,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,19,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-9023,Normal
FAN,SSN1FAN (/),--,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,20,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-9023,Normal
ECXL,SSQ2CXL (/),--,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,80,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,97-9023,Normal
ECXL,SSQ2CXL (/),--,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,81,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,97-9023,Normal
MR2,TN21MR2 (/),--,--,ZHB99ABB1.38.1US1.1,OptiX OSN 3800,--,1,VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,--,/,--,--,-,-,97-9011,Normal
PIU,TN21PIU (/),--,--,ZHB99ABB1.38.1US1.1,OptiX OSN 3800,--,6,TN21PIU VER.C,1.11,OptiX OSN 3800 Standard Subrack,/,--,/,--,--,-,-,97-9011,Normal
PIU,TN21PIU (/),--,--,ZHB99ABB1.38.1US1.1,OptiX OSN 3800,--,7,TN21PIU VER.C,1.11,OptiX OSN 3800 Standard Subrack,/,--,/,--,--,-,-,97-9011,Normal
22SCC,TN22SCC (/),--,--,ZHB99ABB1.38.1US1.1,OptiX OSN 3800,--,9,TN22SCC VER.B,5.52.05.23/5.52.05.23,OptiX OSN 3800 Standard Subrack,8.21.30/9.21.35,--,(U4)130(U8)100,--,--,-,-,97-9011,Normal
22AUX,TN22AUX (/),--,--,ZHB99ABB1.38.1US1.1,OptiX OSN 3800,--,10,VER.D,1.11,OptiX OSN 3800 Standard Subrack,/,--,(U9)120,--,--,-,-,97-9011,Normal
MR2,TN21MR2 (/),--,--,ZHB99ABB1.38.1US1.1,OptiX OSN 3800,--,11,VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,--,/,--,--,-,-,97-9011,Normal
FAN,TN21FAN (/),--,--,ZHB99ABB1.38.1US1.1,OptiX OSN 3800,--,12,TN21FCD VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,--,/,--,--,-,-,97-9011,Normal
PWAC,SS91PWAC (/),--,--,CHF99UBN1.10.1.STR1.2,OptiX Metro 100,--,1,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,46-9032,Normal
SL1,SS91SL1 (/),--,--,CHF99UBN1.10.1.STR1.2,OptiX Metro 100,--,3,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,46-9032,Normal
XCST,SS91XCST (/),--,--,CHF99UBN1.10.1.STR1.2,OptiX Metro 100,--,4,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,46-9032,Normal
STGA,SS91STGA (/),--,--,CHF99UBN1.10.1.STR1.2,OptiX Metro 100,--,5,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,46-9032,Normal
PL1S,SS91PL1S (/),--,--,CHF99UBN1.10.1.STR1.2,OptiX Metro 100,--,6,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,46-9032,Normal
Q2SLN,SSQ2SLN (/),--,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,4,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,Pysical_Board_SSQ5CXLLN,-,97-6321,Normal
Q2SLN,SSQ2SLN (/),--,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,5,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,Pysical_Board_SSQ5CXLLN,-,97-6321,Normal
PIU,SSN1PIU (/),--,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,18,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-6321,Normal
PIU,SSN1PIU (/),--,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,19,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-6321,Normal
FAN,SSN1FAN (/),--,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,20,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-6321,Normal
ECXL,SSQ2CXL (/),--,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,80,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,Pysical_Board_SSQ5CXLLN,-,97-6321,Normal
ECXL,SSQ2CXL (/),--,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,81,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,Pysical_Board_SSQ5CXLLN,-,97-6321,Normal
D12S,SSN1D12S (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,19,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7212,Normal
D12S,SSN1D12S (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,20,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7212,Normal
PIU,SSN1PIU (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,27,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7212,Normal
PIU,SSN1PIU (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,28,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7212,Normal
AUX,SSN1AUX (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,37,/,3.13,OptiX OSN 3500 Subrack Type I,08.09.46/09.09.70,--,(U68)400,--,--,-,-,97-7212,Normal
FAN,SSN1FAN (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,38,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7212,Normal
FAN,SSN1FAN (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,39,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7212,Normal
FAN,SSN1FAN (/),--,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,40,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7212,Normal
Q2SLN,SSQ2SLN (/),--,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,4,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,97-9020,Normal
PIU,SSN1PIU (/),--,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,18,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-9020,Normal
PIU,SSN1PIU (/),--,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,19,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-9020,Normal
FAN,SSN1FAN (/),--,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,20,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,97-9020,Normal
ECXL,SSQ2CXL (/),--,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,80,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,97-9020,Normal
PW48,SS91PW48 (/),--,--,ZHB99ABB1.10.1.US1.1,OptiX Metro 100,--,1,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,9-9031,Normal
SL1,SS91SL1 (/),--,--,ZHB99ABB1.10.1.US1.1,OptiX Metro 100,--,3,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,9-9031,Normal
XCST,SS91XCST (/),--,--,ZHB99ABB1.10.1.US1.1,OptiX Metro 100,--,4,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,9-9031,Normal
STGA,SS91STGA (/),--,--,ZHB99ABB1.10.1.US1.1,OptiX Metro 100,--,5,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,9-9031,Normal
EFT,SS91EFT (/),--,--,ZHB99ABB1.10.1.US1.1,OptiX Metro 100,--,6,/,1.10,OptiX Metro 100 Subrack Type I,0.0,--,0,--,--,-,-,9-9031,Normal
D12S,SSN1D12S (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,19,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7012,Normal
D12S,SSN1D12S (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,20,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7012,Normal
PIU,SSN1PIU (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,27,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7012,Normal
PIU,SSN1PIU (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,28,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7012,Normal
EU08,SSN1EU08 (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,29,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7012,Normal
TSB8,SSN1TSB8 (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,35,/,1.00.00,OptiX OSN 3500 Subrack Type I,/,--,/,--,--,-,-,97-7012,Normal
AUX,SSN1AUX (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,37,/,3.13,OptiX OSN 3500 Subrack Type I,08.09.46/09.09.70,--,(U68)400,--,--,-,-,97-7012,Normal
FAN,SSN1FAN (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,38,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7012,Normal
FAN,SSN1FAN (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,39,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7012,Normal
FAN,SSN1FAN (/),--,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,40,/,1.0,OptiX OSN 3500 Subrack Type I,1.0,--,/,--,--,-,-,97-7012,Normal
Q2SLN,SSQ2SLN (/),--,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,4,SSQ5CXL VER.B,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,46-7311,Normal
Q1SL1,SSQ1SL1 (/),--,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,5,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,"That type was missing in the Lab (JDP)
-> take a CPE and change to STM1 and UXCL",-,46-7311,Normal
PIU,SSN1PIU (/),--,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,18,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-7311,Normal
PIU,SSN1PIU (/),--,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,19,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-7311,Normal
FAN,SSN1FAN (/),--,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,20,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-7311,Normal
ECXL,SSQ2CXL (/),--,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,80,SSQ5CXL VER.B,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,46-7311,Normal
UCXL,SSQ5UCXL (/),--,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,81,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,"That type was missing in the Lab (JDP)
-> take a CPE and change to STM1 and UXCL",-,46-7311,Normal
Q2SLN,SSQ2SLN (/),--,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,4,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,46-9021,Normal
Q1SL16,SSQ1SL16 (/),--,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,5,SSQ5CXL VER.A,9.31,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220 (U45)110,--,--,-,-,46-9021,Normal
PIU,SSN1PIU (/),--,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,18,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-9021,Normal
PIU,SSN1PIU (/),--,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,19,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-9021,Normal
FAN,SSN1FAN (/),--,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,20,/,1.0,OptiX OSN 1500 Subrack Type B,1.0,--,/,--,--,-,-,46-9021,Normal
ECXL,SSQ2CXL (/),--,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,80,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,46-9021,Normal
ECXL,SSQ2CXL (/),--,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,81,SSQ5CXL VER.A,9.72,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,--,(U64)220(U45)110,--,--,-,-,46-9021,Normal
D12S,SSN1D12S (/),--,--,BEM990.75.1.US1.1,OptiX OSN 7500,--,19,/,1.00.00,OptiX OSN 7500 Subrack Type I,/,--,/,--,--,-,-,13-3782,Normal
D12S,SSN1D12S (/),--,--,BEM990.75.1.US1.1,OptiX OSN 7500,--,20,/,1.00.00,OptiX OSN 7500 Subrack Type I,/,--,/,--,--,-,-,13-3782,Normal
